0608,   0.23 ,   0.59 ,   0.2  
0609,   0.4  ,   0.57 ,   0.33 
0610,   0.32 ,   0.38 ,   0.25 
0611,   0.65 ,   0.33 ,   0.23 
0612,   0.59 ,   0.58 ,   0.41 
0613,   0.53 ,   0.69 ,   0.31 
0614,   0.62 ,   0.67 ,   0.29 
0615,   0.39 ,   0.55 ,   0.32 
0616,   0.69 ,   0.51 ,   0.25 
0617,   0.3  ,   0.47 ,   0.22 
0618,   0.54 ,   0.7  ,   0.17 
0619,   0.35 ,   0.65 ,   0.33 
0620,   0.49 ,   0.31 ,   0.19 
0621,   0.73 ,   0.51 ,   0.27 
0622,   0.68 ,   0.67 ,   0.19 
0623,   0.62 ,   0.36 ,   0.19 
0624,   0.74 ,   0.83 ,   0.16 
0625,   0.6  ,   0.33 ,   0.28 
0626,   0.69 ,   0.51 ,   0.28 
0627,   0.7  ,   0.6  ,   0.28 
0628,   0.8  ,   0.26 ,   0.19 
0629,   0.3  ,   0.36 ,   0.15 
0630,   0.47 ,   0.55 ,   0.44 
0631,   0.53 ,   0.28 ,   0.27 
0632,   0.44 ,   0.65 ,   0.25 
0633,   0.4  ,   0.33 ,   0.33 
0634,   0.58 ,   0.39 ,   0.26 
0635,   0.45 ,   0.27 ,   0.26 
0636,   0.37 ,   0.39 ,   0.16 
0637,   0.35 ,   0.25 ,   0.21 
0638,   0.64 ,   0.25 ,   0.25 
0639,   0.39 ,   0.25 ,   0.23 
0640,   0.69 ,   0.73 ,   0.27 
0641,   0.47 ,   0.35 ,   0.25 
0642,   0.71 ,   0.68 ,   0.17 
0643,   0.45 ,   0.68 ,   0.19 
0644,   0.81 ,   0.72 ,   0.15 
0645,   0.82 ,   0.77 ,   0.18 
0646,   0.36 ,   0.75 ,   0.24 
0647,   0.35 ,   0.56 ,   0.32 
0648,   0.45 ,   0.33 ,   0.32 
0649,   0.8  ,   0.4  ,   0.19 
0650,   0.67 ,   0.24 ,   0.17 
0651,   0.46 ,   0.45 ,   0.34 
0652,   0.26 ,   0.6  ,   0.24 
0653,   0.4  ,   0.6  ,   0.15 
0654,   0.72 ,   0.49 ,   0.15 
0655,   0.63 ,   0.7  ,   0.17 
0656,   0.41 ,   0.8  ,   0.15 
0657,   0.46 ,   0.76 ,   0.23 
0658,   0.59 ,   0.63 ,   0.19 
0659,   0.84 ,   0.82 ,   0.15 
0660,   0.63 ,   0.54 ,   0.35 
0661,   0.23 ,   0.81 ,   0.16 
0662,   0.81 ,   0.36 ,   0.16 
0663,   0.42 ,   0.6  ,   0.32 
0664,   0.55 ,   0.55 ,   0.16 
0665,   0.71 ,   0.29 ,   0.16 
0666,   0.2  ,   0.23 ,   0.16 
0667,   0.56 ,   0.32 ,   0.3  
0668,   0.46 ,   0.66 ,   0.26 
0669,   0.66 ,   0.4  ,   0.21 
0670,   0.83 ,   0.74 ,   0.16 
0671,   0.49 ,   0.42 ,   0.3  
0672,   0.63 ,   0.62 ,   0.31 
0673,   0.51 ,   0.4  ,   0.21 
0674,   0.22 ,   0.41 ,   0.16 
0675,   0.66 ,   0.25 ,   0.24 
0676,   0.42 ,   0.38 ,   0.21 
0677,   0.5  ,   0.62 ,   0.37 
0678,   0.61 ,   0.32 ,   0.22 
0679,   0.84 ,   0.37 ,   0.15 
0680,   0.43 ,   0.5  ,   0.2  
0681,   0.25 ,   0.22 ,   0.22 
0682,   0.32 ,   0.48 ,   0.18 
0683,   0.67 ,   0.38 ,   0.17 
0684,   0.41 ,   0.44 ,   0.3  
0685,   0.84 ,   0.5  ,   0.15 
0686,   0.3  ,   0.55 ,   0.28 
0687,   0.52 ,   0.62 ,   0.36 
0688,   0.18 ,   0.49 ,   0.18 
0689,   0.22 ,   0.71 ,   0.19 
0690,   0.29 ,   0.65 ,   0.2  
0691,   0.41 ,   0.56 ,   0.18 
0692,   0.58 ,   0.66 ,   0.26 
0693,   0.74 ,   0.53 ,   0.23 
0694,   0.67 ,   0.56 ,   0.18 
0695,   0.41 ,   0.4  ,   0.3  
0696,   0.23 ,   0.7  ,   0.19 
0697,   0.29 ,   0.3  ,   0.24 
0698,   0.66 ,   0.57 ,   0.33 
0699,   0.6  ,   0.69 ,   0.21 
0700,   0.32 ,   0.58 ,   0.15 
0701,   0.6  ,   0.58 ,   0.18 
0702,   0.51 ,   0.35 ,   0.23 
0703,   0.5  ,   0.22 ,   0.17 
0704,   0.47 ,   0.33 ,   0.16 
0705,   0.35 ,   0.83 ,   0.16 
0706,   0.66 ,   0.81 ,   0.16 
0707,   0.58 ,   0.3  ,   0.24 
0708,   0.61 ,   0.65 ,   0.24 
0709,   0.26 ,   0.57 ,   0.18 
0710,   0.31 ,   0.44 ,   0.15 
0711,   0.71 ,   0.34 ,   0.22 
0712,   0.66 ,   0.7  ,   0.25 
0713,   0.4  ,   0.69 ,   0.17 
0714,   0.34 ,   0.6  ,   0.32 
0715,   0.24 ,   0.36 ,   0.2  
0716,   0.6  ,   0.68 ,   0.19 
0717,   0.81 ,   0.46 ,   0.16 
0718,   0.8  ,   0.38 ,   0.17 
0719,   0.26 ,   0.3  ,   0.23 
0720,   0.67 ,   0.49 ,   0.21 
0721,   0.4  ,   0.24 ,   0.16 
0722,   0.35 ,   0.29 ,   0.27 
0723,   0.58 ,   0.49 ,   0.35 
0724,   0.42 ,   0.51 ,   0.28 
0725,   0.2  ,   0.7  ,   0.17 
0726,   0.44 ,   0.44 ,   0.2  
0727,   0.35 ,   0.57 ,   0.15 
0728,   0.25 ,   0.54 ,   0.21 
0729,   0.54 ,   0.67 ,   0.24 
0730,   0.43 ,   0.57 ,   0.3  
0731,   0.35 ,   0.64 ,   0.33 
0732,   0.66 ,   0.8  ,   0.16 
0733,   0.57 ,   0.29 ,   0.25 
0734,   0.33 ,   0.74 ,   0.21 
0735,   0.39 ,   0.34 ,   0.2  
0736,   0.43 ,   0.78 ,   0.15 
0737,   0.4  ,   0.56 ,   0.18 
0738,   0.27 ,   0.72 ,   0.15 
0739,   0.6  ,   0.75 ,   0.24 
0740,   0.62 ,   0.64 ,   0.25 
0741,   0.31 ,   0.27 ,   0.23 
0742,   0.34 ,   0.41 ,   0.28 
0743,   0.4  ,   0.72 ,   0.21 
0744,   0.46 ,   0.69 ,   0.26 
0745,   0.39 ,   0.62 ,   0.33 
0746,   0.69 ,   0.68 ,   0.16 
0747,   0.22 ,   0.77 ,   0.2  
0748,   0.42 ,   0.2  ,   0.18 
0749,   0.44 ,   0.24 ,   0.17 
0750,   0.28 ,   0.67 ,   0.15 
0751,   0.46 ,   0.36 ,   0.32 
0752,   0.31 ,   0.57 ,   0.27 
0753,   0.45 ,   0.65 ,   0.32 
0754,   0.32 ,   0.39 ,   0.2  
0755,   0.27 ,   0.4  ,   0.24 
0756,   0.71 ,   0.38 ,   0.25 
0757,   0.42 ,   0.7  ,   0.26 
0758,   0.6  ,   0.28 ,   0.16 
0759,   0.65 ,   0.55 ,   0.23 
0760,   0.69 ,   0.23 ,   0.19 
0761,   0.47 ,   0.38 ,   0.37 
0762,   0.37 ,   0.64 ,   0.31 
0763,   0.28 ,   0.58 ,   0.15 
0764,   0.24 ,   0.56 ,   0.22 
0765,   0.16 ,   0.57 ,   0.16 
0766,   0.45 ,   0.45 ,   0.32 
0767,   0.54 ,   0.79 ,   0.18 
0768,   0.36 ,   0.52 ,   0.18 
0769,   0.37 ,   0.42 ,   0.21 
0770,   0.58 ,   0.65 ,   0.22 
0771,   0.51 ,   0.57 ,   0.43 
0772,   0.58 ,   0.55 ,   0.27 
0773,   0.54 ,   0.53 ,   0.3  
0774,   0.25 ,   0.34 ,   0.21 
0775,   0.48 ,   0.62 ,   0.36 
0776,   0.55 ,   0.27 ,   0.22 
0777,   0.48 ,   0.78 ,   0.2  
0778,   0.78 ,   0.57 ,   0.18 
0779,   0.69 ,   0.29 ,   0.28 
0780,   0.6  ,   0.41 ,   0.23 
0781,   0.81 ,   0.36 ,   0.16 
0782,   0.47 ,   0.66 ,   0.26 
0783,   0.26 ,   0.49 ,   0.23 
0784,   0.42 ,   0.75 ,   0.25 
0785,   0.48 ,   0.37 ,   0.29 
0786,   0.78 ,   0.49 ,   0.18 
0787,   0.7  ,   0.28 ,   0.21 
0788,   0.21 ,   0.43 ,   0.19 
0789,   0.76 ,   0.71 ,   0.19 
0790,   0.68 ,   0.28 ,   0.19 
0791,   0.62 ,   0.55 ,   0.21 
0792,   0.55 ,   0.28 ,   0.28 
0793,   0.23 ,   0.32 ,   0.16 
0794,   0.5  ,   0.43 ,   0.18 
0795,   0.64 ,   0.33 ,   0.24 
0796,   0.49 ,   0.69 ,   0.28 
0797,   0.56 ,   0.54 ,   0.25 
0798,   0.52 ,   0.43 ,   0.33 
0799,   0.49 ,   0.21 ,   0.17 
0800,   0.42 ,   0.54 ,   0.2  
0801,   0.29 ,   0.47 ,   0.17 
0802,   0.3  ,   0.68 ,   0.25 
0803,   0.36 ,   0.6  ,   0.27 
0804,   0.27 ,   0.24 ,   0.17 
0805,   0.59 ,   0.27 ,   0.16 
0806,   0.64 ,   0.56 ,   0.3  
0807,   0.55 ,   0.44 ,   0.18 
0808,   0.54 ,   0.75 ,   0.24 
0809,   0.45 ,   0.76 ,   0.24 
0810,   0.58 ,   0.47 ,   0.25 
0811,   0.42 ,   0.45 ,   0.19 
0812,   0.45 ,   0.31 ,   0.26 
0813,   0.56 ,   0.42 ,   0.36 
0814,   0.45 ,   0.46 ,   0.18 
0815,   0.53 ,   0.45 ,   0.34 
0816,   0.35 ,   0.56 ,   0.33 
0817,   0.56 ,   0.79 ,   0.15 
0818,   0.68 ,   0.37 ,   0.28 
0819,   0.32 ,   0.81 ,   0.18 
0820,   0.61 ,   0.39 ,   0.22 
0821,   0.67 ,   0.64 ,   0.32 
0822,   0.52 ,   0.21 ,   0.21 
0823,   0.6  ,   0.43 ,   0.4  
0824,   0.74 ,   0.79 ,   0.2  
0825,   0.52 ,   0.76 ,   0.2  
0826,   0.73 ,   0.8  ,   0.18 
0827,   0.4  ,   0.71 ,   0.18 
0828,   0.38 ,   0.81 ,   0.18 
0829,   0.44 ,   0.31 ,   0.27 
0830,   0.31 ,   0.32 ,   0.15 
0831,   0.22 ,   0.71 ,   0.15 
0832,   0.28 ,   0.47 ,   0.19 
0833,   0.3  ,   0.64 ,   0.28 
0834,   0.3  ,   0.39 ,   0.29 
0835,   0.44 ,   0.56 ,   0.42 
0836,   0.78 ,   0.29 ,   0.16 
0837,   0.39 ,   0.42 ,   0.25 
0838,   0.75 ,   0.68 ,   0.23 
0839,   0.48 ,   0.55 ,   0.21 
0840,   0.65 ,   0.74 ,   0.18 
0841,   0.62 ,   0.57 ,   0.18 
0842,   0.45 ,   0.74 ,   0.17 
0843,   0.54 ,   0.26 ,   0.15 
0844,   0.39 ,   0.58 ,   0.33 
0845,   0.78 ,   0.21 ,   0.18 
0846,   0.53 ,   0.61 ,   0.22 
0847,   0.49 ,   0.45 ,   0.17 
0848,   0.5  ,   0.78 ,   0.18 
0849,   0.53 ,   0.34 ,   0.22 
0850,   0.61 ,   0.44 ,   0.35 
0851,   0.31 ,   0.78 ,   0.17 
0852,   0.43 ,   0.77 ,   0.22 
0853,   0.41 ,   0.76 ,   0.24 
0854,   0.25 ,   0.41 ,   0.22 
0855,   0.29 ,   0.22 ,   0.19 
0856,   0.66 ,   0.65 ,   0.18 
0857,   0.64 ,   0.75 ,   0.16 
0858,   0.33 ,   0.22 ,   0.21 
0859,   0.64 ,   0.24 ,   0.18 
0860,   0.23 ,   0.44 ,   0.15 
0861,   0.21 ,   0.64 ,   0.2  
0862,   0.57 ,   0.44 ,   0.22 
0863,   0.55 ,   0.61 ,   0.31 
0864,   0.16 ,   0.69 ,   0.16 
0865,   0.81 ,   0.25 ,   0.18 
0866,   0.25 ,   0.42 ,   0.17 
0867,   0.52 ,   0.64 ,   0.2  
0868,   0.54 ,   0.54 ,   0.35 
0869,   0.57 ,   0.67 ,   0.28 
0870,   0.8  ,   0.55 ,   0.16 
0871,   0.6  ,   0.29 ,   0.28 
0872,   0.43 ,   0.22 ,   0.2  
0873,   0.5  ,   0.41 ,   0.21 
0874,   0.22 ,   0.79 ,   0.16 
0875,   0.76 ,   0.63 ,   0.16 
0876,   0.25 ,   0.7  ,   0.18 
0877,   0.21 ,   0.25 ,   0.2  
0878,   0.74 ,   0.31 ,   0.23 
0879,   0.51 ,   0.66 ,   0.27 
0880,   0.4  ,   0.22 ,   0.21 
0881,   0.59 ,   0.31 ,   0.3  
0882,   0.52 ,   0.54 ,   0.23 
0883,   0.69 ,   0.46 ,   0.19 
0884,   0.47 ,   0.31 ,   0.3  
0885,   0.34 ,   0.68 ,   0.21 
0886,   0.72 ,   0.55 ,   0.24 
0887,   0.54 ,   0.85 ,   0.15 
0888,   0.64 ,   0.69 ,   0.2  
0889,   0.65 ,   0.24 ,   0.23 
0890,   0.83 ,   0.25 ,   0.15 
0891,   0.4  ,   0.18 ,   0.17 
0892,   0.25 ,   0.39 ,   0.18 
0893,   0.71 ,   0.7  ,   0.22 
0894,   0.59 ,   0.5  ,   0.21 
0895,   0.51 ,   0.46 ,   0.46 
0896,   0.67 ,   0.76 ,   0.16 
0897,   0.54 ,   0.66 ,   0.22 
0898,   0.4  ,   0.46 ,   0.24 
0899,   0.68 ,   0.81 ,   0.17 
0900,   0.42 ,   0.45 ,   0.26 
0901,   0.63 ,   0.83 ,   0.17 
0902,   0.39 ,   0.35 ,   0.32 
0903,   0.26 ,   0.48 ,   0.22 
0904,   0.67 ,   0.35 ,   0.23 
0905,   0.34 ,   0.52 ,   0.23 
0906,   0.46 ,   0.39 ,   0.38 
0907,   0.79 ,   0.35 ,   0.2  
0908,   0.45 ,   0.59 ,   0.26 
0909,   0.43 ,   0.19 ,   0.17 
0910,   0.27 ,   0.69 ,   0.22 
0911,   0.67 ,   0.76 ,   0.22 
0912,   0.48 ,   0.39 ,   0.25 
0913,   0.66 ,   0.76 ,   0.15 
0914,   0.22 ,   0.8  ,   0.16 
0915,   0.27 ,   0.7  ,   0.15 
0916,   0.43 ,   0.35 ,   0.25 
0917,   0.76 ,   0.51 ,   0.15 
0918,   0.52 ,   0.29 ,   0.21 
0919,   0.49 ,   0.38 ,   0.19 
0920,   0.3  ,   0.28 ,   0.18 
0921,   0.8  ,   0.21 ,   0.19 
0922,   0.52 ,   0.3  ,   0.29 
0923,   0.51 ,   0.34 ,   0.32 
0924,   0.49 ,   0.45 ,   0.37 
0925,   0.79 ,   0.79 ,   0.18 
0926,   0.66 ,   0.48 ,   0.26 
0927,   0.33 ,   0.3  ,   0.21 
0928,   0.29 ,   0.44 ,   0.23 
0929,   0.53 ,   0.25 ,   0.24 
0930,   0.6  ,   0.68 ,   0.28 
0931,   0.42 ,   0.55 ,   0.2  
0932,   0.29 ,   0.47 ,   0.22 
0933,   0.5  ,   0.48 ,   0.33 
0934,   0.37 ,   0.83 ,   0.17 
0935,   0.75 ,   0.22 ,   0.16 
0936,   0.22 ,   0.32 ,   0.16 
0937,   0.66 ,   0.57 ,   0.26 
0938,   0.56 ,   0.26 ,   0.25 
0939,   0.52 ,   0.47 ,   0.28 
0940,   0.67 ,   0.77 ,   0.19 
0941,   0.59 ,   0.2  ,   0.16 
0942,   0.37 ,   0.41 ,   0.17 
0943,   0.77 ,   0.69 ,   0.16 
0944,   0.6  ,   0.67 ,   0.23 
0945,   0.57 ,   0.46 ,   0.38 
0946,   0.69 ,   0.78 ,   0.2  
0947,   0.78 ,   0.46 ,   0.17 
0948,   0.32 ,   0.62 ,   0.25 
0949,   0.3  ,   0.21 ,   0.21 
0950,   0.32 ,   0.58 ,   0.21 
0951,   0.76 ,   0.23 ,   0.22 
0952,   0.67 ,   0.3  ,   0.29 
0953,   0.4  ,   0.76 ,   0.15 
0954,   0.51 ,   0.5  ,   0.22 
0955,   0.37 ,   0.25 ,   0.24 
0956,   0.52 ,   0.32 ,   0.2  
0957,   0.61 ,   0.44 ,   0.27 
0958,   0.63 ,   0.59 ,   0.29 
0959,   0.47 ,   0.6  ,   0.31 
0960,   0.62 ,   0.81 ,   0.15 
0961,   0.19 ,   0.29 ,   0.16 
0962,   0.54 ,   0.53 ,   0.44 
0963,   0.62 ,   0.67 ,   0.21 
0964,   0.78 ,   0.77 ,   0.15 
0965,   0.53 ,   0.22 ,   0.18 
0966,   0.38 ,   0.34 ,   0.16 
0967,   0.39 ,   0.62 ,   0.24 
0968,   0.2  ,   0.68 ,   0.2  
0969,   0.53 ,   0.17 ,   0.16 
0970,   0.52 ,   0.62 ,   0.26 
0971,   0.7  ,   0.74 ,   0.19 
0972,   0.66 ,   0.72 ,   0.21 
0973,   0.44 ,   0.23 ,   0.17 
0974,   0.47 ,   0.43 ,   0.29 
0975,   0.56 ,   0.39 ,   0.28 
0976,   0.48 ,   0.43 ,   0.25 
0977,   0.44 ,   0.67 ,   0.32 
0978,   0.48 ,   0.43 ,   0.37 
0979,   0.46 ,   0.35 ,   0.28 
0980,   0.68 ,   0.43 ,   0.23 
0981,   0.64 ,   0.55 ,   0.26 
0982,   0.56 ,   0.56 ,   0.15 
0983,   0.37 ,   0.7  ,   0.16 
0984,   0.33 ,   0.35 ,   0.19 
0985,   0.42 ,   0.64 ,   0.35 
0986,   0.69 ,   0.63 ,   0.27 
0987,   0.24 ,   0.55 ,   0.18 
0988,   0.48 ,   0.45 ,   0.29 
0989,   0.43 ,   0.5  ,   0.26 
0990,   0.32 ,   0.33 ,   0.29 
0991,   0.4  ,   0.48 ,   0.37 
0992,   0.59 ,   0.83 ,   0.16 
0993,   0.56 ,   0.6  ,   0.26 
0994,   0.42 ,   0.77 ,   0.16 
0995,   0.78 ,   0.63 ,   0.16 
0996,   0.43 ,   0.3  ,   0.2  
0997,   0.77 ,   0.75 ,   0.21 
0998,   0.5  ,   0.28 ,   0.24 
0999,   0.24 ,   0.53 ,   0.24 
